PROVINCIA;SEGMENTO SKU;PRESENTACION;LABORATORIO;AÑO;MES;CONCEPTO;VALOR
CHIMBORAZO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/4/2019;RX;1
CHIMBORAZO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/5/2019;RX;2
CHIMBORAZO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/6/2019;RX;2
CHIMBORAZO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/7/2019;RX;3
CHIMBORAZO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/8/2019;RX;3
CHIMBORAZO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/9/2019;RX;7
CHIMBORAZO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/10/2019;RX;7
CHIMBORAZO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/11/2019;RX;4
CHIMBORAZO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/12/2019;RX;3
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/3/2018;RX;5
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/4/2018;RX;6
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/5/2018;RX;4
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/6/2018;RX;4
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/7/2018;RX;7
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/8/2018;RX;6
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/9/2018;RX;2
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/10/2018;RX;4
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/11/2018;RX;5
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/12/2018;RX;2
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2019;1/1/2019;RX;2
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2019;1/2/2019;RX;1
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2019;1/3/2019;RX;1
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2019;1/4/2019;RX;4
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2019;1/5/2019;RX;3
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2019;1/6/2019;RX;3
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2019;1/7/2019;RX;2
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2019;1/8/2019;RX;2
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2019;1/9/2019;RX;2
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2019;1/10/2019;RX;3
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2019;1/11/2019;RX;4
CHIMBORAZO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2019;1/12/2019;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/3/2018;RX;23
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/4/2018;RX;32
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/5/2018;RX;26
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/6/2018;RX;23
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/7/2018;RX;17
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/8/2018;RX;12
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/9/2018;RX;28
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/10/2018;RX;19
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/11/2018;RX;24
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/12/2018;RX;17
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/1/2019;RX;16
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/2/2019;RX;37
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/3/2019;RX;32
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/4/2019;RX;23
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/5/2019;RX;20
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/6/2019;RX;20
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/7/2019;RX;27
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/8/2019;RX;21
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/9/2019;RX;27
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/10/2019;RX;33
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/11/2019;RX;24
COTOPAXI;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/12/2019;RX;23
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/3/2018;RX;18
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/4/2018;RX;24
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/5/2018;RX;18
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/6/2018;RX;18
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/7/2018;RX;22
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/8/2018;RX;18
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/9/2018;RX;30
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/10/2018;RX;14
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/11/2018;RX;14
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/12/2018;RX;19
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/1/2019;RX;12
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/2/2019;RX;11
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/3/2019;RX;14
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/4/2019;RX;10
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/5/2019;RX;11
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/6/2019;RX;14
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/7/2019;RX;13
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/8/2019;RX;6
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/9/2019;RX;9
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/10/2019;RX;13
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/11/2019;RX;8
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/12/2019;RX;15
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/5/2018;RX;2
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/6/2018;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/7/2018;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/8/2018;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/9/2018;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/10/2018;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/11/2018;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/12/2018;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/2/2019;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/3/2019;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/4/2019;RX;2
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/5/2019;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/7/2019;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/10/2019;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/3/2018;RX;4
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/4/2018;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/5/2018;RX;2
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/6/2018;RX;6
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/7/2018;RX;4
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/8/2018;RX;2
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/9/2018;RX;2
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/10/2018;RX;4
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/11/2018;RX;4
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/12/2018;RX;3
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/1/2019;RX;3
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/2/2019;RX;4
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/3/2019;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/4/2019;RX;4
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/5/2019;RX;3
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/6/2019;RX;3
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/7/2019;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/8/2019;RX;2
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/9/2019;RX;5
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/10/2019;RX;2
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/11/2019;RX;3
COTOPAXI;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/12/2019;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/3/2018;RX;2
COTOPAXI;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/4/2018;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/7/2018;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/8/2018;RX;2
COTOPAXI;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/9/2018;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/10/2018;RX;2
COTOPAXI;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/11/2018;RX;2
COTOPAXI;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/12/2018;RX;2
COTOPAXI;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2019;1/1/2019;RX;1
COTOPAXI;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2019;1/4/2019;RX;1
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/3/2018;RX;113
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/4/2018;RX;113
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/5/2018;RX;88
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/6/2018;RX;56
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/7/2018;RX;50
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/8/2018;RX;96
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/9/2018;RX;44
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/10/2018;RX;52
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/11/2018;RX;34
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;1/12/2018;RX;25
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/1/2019;RX;15
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/2/2019;RX;13
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/3/2019;RX;14
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/4/2019;RX;15
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/5/2019;RX;10
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/6/2019;RX;16
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/7/2019;RX;17
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/8/2019;RX;8
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/9/2019;RX;21
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/10/2019;RX;16
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/11/2019;RX;10
EL ORO;BUPREX MIGRA CM Cx20;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;1/12/2019;RX;19
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/3/2018;RX;43
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/4/2018;RX;54
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/5/2018;RX;57
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/6/2018;RX;51
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/7/2018;RX;64
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/8/2018;RX;61
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/9/2018;RX;43
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/10/2018;RX;52
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/11/2018;RX;37
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2018;1/12/2018;RX;46
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/1/2019;RX;49
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/2/2019;RX;39
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/3/2019;RX;56
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/4/2019;RX;58
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/5/2019;RX;48
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/6/2019;RX;46
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/7/2019;RX;41
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/8/2019;RX;36
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/9/2019;RX;44
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/10/2019;RX;36
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/11/2019;RX;27
EL ORO;BUPREX MIGRA CM Cx20;MIGRA DORIXINA TABL x 20;MEGALABS;2019;1/12/2019;RX;58
EL ORO;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/4/2018;RX;5
EL ORO;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/5/2018;RX;5
EL ORO;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/6/2018;RX;2
EL ORO;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/7/2018;RX;1
EL ORO;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/8/2018;RX;7
EL ORO;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/9/2018;RX;2
EL ORO;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/10/2018;RX;2
EL ORO;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;1/11/2018;RX;3
EL ORO;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/4/2019;RX;1
EL ORO;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/5/2019;RX;1
EL ORO;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/6/2019;RX;1
EL ORO;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/8/2019;RX;1
EL ORO;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/11/2019;RX;2
EL ORO;BUPREX MIGRA CM Cx20;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;1/12/2019;RX;4
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/3/2018;RX;9
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/4/2018;RX;8
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/5/2018;RX;5
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/7/2018;RX;4
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/9/2018;RX;7
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/10/2018;RX;2
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/11/2018;RX;1
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2018;1/12/2018;RX;1
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/1/2019;RX;2
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/2/2019;RX;1
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/4/2019;RX;1
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/5/2019;RX;2
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/6/2019;RX;2
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/7/2019;RX;5
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/8/2019;RX;9
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/9/2019;RX;2
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/10/2019;RX;2
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/11/2019;RX;1
EL ORO;BUPREX MIGRA CM Cx20;MIGRAX TABL RECUBI. x 10;SAVAL;2019;1/12/2019;RX;1
EL ORO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/3/2018;RX;12
EL ORO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/4/2018;RX;8
EL ORO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/5/2018;RX;6
EL ORO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/6/2018;RX;4
EL ORO;BUPREX MIGRA CM Cx20;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2018;1/7/2018;RX;9
