PROVINCE;PRESENTATION;LABORATORY;YEAR;MONTH;SALES UNITS
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Mar-18;1984.961548
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Abr-18;2805
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;May-18;1820.884644
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Jun-18;2524.807617
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Jul-18;2081.615234
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Ago-18;2447.807861
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Septiembre 2018;1948.807739
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Oct-18;2526
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Nov-18;2287
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Dic-18;2632
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Ene-19;2843
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Feb-19;2022
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Mar-19;2010.999878
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Abr-19;2559
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;May-19;2098
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Jun-19;2169
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Jul-19;2018
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Ago-19;2022.000122
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Septiembre 2019;2190
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Oct-19;2625
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Nov-19;2461
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Dic-19;2830
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Ene-16;897.6000366
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Feb-16;1130.879883
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Mar-16;1469
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Abr-16;934.3846436
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2016;May-16;1249.846069
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Jun-16;1110
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Jul-16;850.999939
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Ago-16;973.999939
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Septiembre 2016;1265
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Oct-16;1442.53833
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Nov-16;1113.999878
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Dic-16;1703.000122
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Ene-17;1011
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Feb-17;696.5385132
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Mar-17;1081
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Abr-17;887.5385132
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2017;May-17;1004
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Jun-17;1178.807739
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Jul-17;972
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Ago-17;1536
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Septiembre 2017;994
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Oct-17;1821.845947
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Nov-17;982
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Dic-17;733.000061
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Ene-18;1062
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Feb-18;1947.999756
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Mar-18;2205
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Abr-18;1706
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2018;May-18;592
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Jun-18;1245.923096
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Jul-18;704.999939
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Ago-18;1251
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Septiembre 2018;701
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Oct-18;1171
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Nov-18;584
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Dic-18;1032
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Ene-19;1013.961548
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Feb-19;910.000061
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Mar-19;828.9946899
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Abr-19;1353
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2019;May-19;979
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Jun-19;1367.99292
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Jul-19;2417.000244
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Ago-19;763.9968262
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Septiembre 2019;634
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Oct-19;1040.000122
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Nov-19;1675
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Dic-19;888
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Ene-16;108.4799881
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Feb-16;49.91999817
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Mar-16;83.00000763
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Abr-16;114
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;May-16;67.00000763
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Jun-16;37
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Jul-16;84.99999237
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Ago-16;93.99999237
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Septiembre 2016;126.9999924
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Oct-16;97
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Nov-16;143
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Dic-16;114
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Ene-17;82.00000763
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Feb-17;102
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Mar-17;149.9999847
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Abr-17;173
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;May-17;188
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Jun-17;177
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Jul-17;206
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Ago-17;215.9999847
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Septiembre 2017;217.0000153
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Oct-17;207
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Nov-17;335.0000305
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Dic-17;151
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Ene-18;121
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Feb-18;138
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Mar-18;175
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Abr-18;180.9999847
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;May-18;161
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Jun-18;150
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Jul-18;183
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Ago-18;142
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Septiembre 2018;147
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Oct-18;227.9999847
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Nov-18;189
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2018;Dic-18;177
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Ene-19;232.0000153
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Feb-19;193
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Mar-19;198
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Abr-19;264
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;May-19;400
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Jun-19;326
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Jul-19;212.0000153
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Ago-19;413.9999695
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Septiembre 2019;142.9999847
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Oct-19;294
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Nov-19;473
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2019;Dic-19;311
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Ene-16;514.5599976
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Feb-16;414.7200012
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Mar-16;442
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Abr-16;537
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2016;May-16;475.9999695
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Jun-16;443
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Jul-16;345
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Ago-16;374
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Septiembre 2016;426.0000305
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Oct-16;587
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Nov-16;439
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2016;Dic-16;405.9999695
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Ene-17;339.9999695
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Feb-17;364.9999695
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Mar-17;619
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Abr-17;387.9999695
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2017;May-17;739.4614868
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Jun-17;446.9999695
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Jul-17;440
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Ago-17;537
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Septiembre 2017;500.7692566
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Oct-17;531.6153564
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Nov-17;458.9999695
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2017;Dic-17;532
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Ene-18;652
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Feb-18;408.0000305
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Mar-18;397
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Abr-18;618
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2018;May-18;304
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Jun-18;286
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Jul-18;636
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Ago-18;532
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Septiembre 2018;445
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Oct-18;505
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Nov-18;327
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2018;Dic-18;400
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Ene-19;430
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Feb-19;569
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Mar-19;338
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Abr-19;451.9999695
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2019;May-19;665
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Jun-19;250.9875488
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Jul-19;568
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Ago-19;615
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Septiembre 2019;341.9999695
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Oct-19;450
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Nov-19;527
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2019;Dic-19;744
LOS RÍOS;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2016;Feb-16;0.959999919
LOS RÍOS;NIMPAS TA.REC 30MG/ 200 MG x 10;VITA BEAUTY;2016;Nov-16;0.961538553
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Ene-16;5133
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Feb-16;4190.998047
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Mar-16;5185
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Abr-16;5133
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;May-16;5057
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Jun-16;5500.000488
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Jul-16;6034.999023
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Ago-16;5521.999023
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Septiembre 2016;6050
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Oct-16;5384.000488
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Nov-16;6856.001465
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2016;Dic-16;6088
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Ene-17;5614.000977
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Feb-17;6573
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Mar-17;6329.999023
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Abr-17;7046.999023
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;May-17;5741
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Jun-17;6096
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Jul-17;5527
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Ago-17;8183
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Septiembre 2017;6375.999512
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Oct-17;6971
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Nov-17;7172.999512
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2017;Dic-17;6297
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Ene-18;7732
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Feb-18;6388
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Mar-18;7183
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Abr-18;8462
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;May-18;6139.000488
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Jun-18;7571
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Jul-18;7032.999512
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Ago-18;6513.998535
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Septiembre 2018;8332
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Oct-18;7477.000488
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Nov-18;7302
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2018;Dic-18;8618
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Ene-19;7599
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Feb-19;7490
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Mar-19;7566.999512
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Abr-19;8948
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;May-19;8125.000977
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Jun-19;9288.999023
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Jul-19;6693
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Ago-19;8245.999023
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Septiembre 2019;9713
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Oct-19;7063.000977
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Nov-19;8971.999023
MANABI;BUPREXMIGRA TABL RECUB. x 20;LIFE;2019;Dic-19;10184.00098
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Ene-16;1501.000122
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Feb-16;3747.000244
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Mar-16;2881.999756
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Abr-16;1501
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2016;May-16;1493.999756
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Jun-16;2055
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Jul-16;2229.999756
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Ago-16;2151.999756
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Septiembre 2016;1664.000122
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Oct-16;2384.999512
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Nov-16;1757
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2016;Dic-16;1888
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Ene-17;1721.000122
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Feb-17;1557.999878
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Mar-17;1768
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Abr-17;1467
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2017;May-17;1539.999878
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Jun-17;1742
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Jul-17;1527
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Ago-17;2003
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Septiembre 2017;2035
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Oct-17;1848
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Nov-17;2331
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2017;Dic-17;2025
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Ene-18;2090
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Feb-18;5414
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Mar-18;4895
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Abr-18;5653
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2018;May-18;3713
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Jun-18;6139.000977
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Jul-18;2589
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Ago-18;1477.000122
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Septiembre 2018;2657
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Oct-18;1738
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Nov-18;1885.999756
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2018;Dic-18;3842.999512
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Ene-19;1559
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Feb-19;1384
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Mar-19;1542.999878
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Abr-19;2271
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2019;May-19;1491
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Jun-19;1855
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Jul-19;4735
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Ago-19;1761.000122
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Septiembre 2019;1473.000122
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Oct-19;1348.000122
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Nov-19;1731.000122
MANABI;MIGRA DORIXINA TABL x 20;MEGALABS;2019;Dic-19;3685.000244
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Ene-16;203.9999695
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Feb-16;195
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Mar-16;272
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Abr-16;204
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;May-16;205
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Jun-16;326.0000305
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Jul-16;367.999939
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Ago-16;332
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Septiembre 2016;362
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Oct-16;420
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Nov-16;354
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2016;Dic-16;512
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Ene-17;627
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Feb-17;568
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Mar-17;535
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Abr-17;545.000061
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;May-17;810.999939
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Jun-17;853.000061
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Jul-17;845
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Ago-17;1109.000122
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Septiembre 2017;889.000061
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Oct-17;954
MANABI;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2017;Nov-17;1105
