PROVINCE;PRESENTATION;LABORATORY;YEAR;MONTH;SALES UNITS
GALAPAGOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/12/2020;39,00000763
GALAPAGOS;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/1/2021;58,99999619
GALAPAGOS;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/2/2021;63,99999619
GALAPAGOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/1/2020;25
GALAPAGOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/2/2020;23
GALAPAGOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/3/2020;29,99999809
GALAPAGOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/4/2020;45
GALAPAGOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/5/2020;18
GALAPAGOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/6/2020;9
GALAPAGOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/7/2020;23
GALAPAGOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/8/2020;18
GALAPAGOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/9/2020;41
GALAPAGOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/10/2020;10
GALAPAGOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/11/2020;19
GALAPAGOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/12/2020;33
GALAPAGOS;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/1/2021;14,99999905
GALAPAGOS;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/2/2021;28
GALAPAGOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/4/2020;5
GALAPAGOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/5/2020;7
GALAPAGOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/8/2020;9,000000954
GALAPAGOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/9/2020;4
GALAPAGOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/10/2020;3
GALAPAGOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/11/2020;6
GALAPAGOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/12/2020;12
GALAPAGOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/1/2021;11
GALAPAGOS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/2/2021;25
GUAYAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/1/2020;15112,22461
GUAYAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/2/2020;13652,08594
GUAYAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/3/2020;17784,87695
GUAYAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/4/2020;15378,2627
GUAYAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/5/2020;11251,13281
GUAYAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/6/2020;11728,37207
GUAYAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/7/2020;14252,02734
GUAYAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/8/2020;13337,44727
GUAYAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/9/2020;15328,56641
GUAYAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/10/2020;14962,875
GUAYAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/11/2020;15712,97852
GUAYAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/12/2020;14810,81836
GUAYAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/1/2021;17327,7793
GUAYAS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/2/2021;15258,51367
GUAYAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/1/2020;7367,051758
GUAYAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/2/2020;7583,299316
GUAYAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/3/2020;11550,44629
GUAYAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/4/2020;10550,9541
GUAYAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/5/2020;7163,381836
GUAYAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/6/2020;7786,725098
GUAYAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/7/2020;6645,332031
GUAYAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/8/2020;8267,554688
GUAYAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/9/2020;9847,179688
GUAYAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/10/2020;10666,07813
GUAYAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/11/2020;11699,0498
GUAYAS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/12/2020;10594,22559
GUAYAS;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/1/2021;6922,36084
GUAYAS;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/2/2021;8430,057617
GUAYAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/1/2020;1363
GUAYAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/2/2020;1031
GUAYAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/3/2020;1210,000122
GUAYAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/4/2020;938,999939
GUAYAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/5/2020;952,000061
GUAYAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/6/2020;1376
GUAYAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/7/2020;1580,931152
GUAYAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/8/2020;2032,893066
GUAYAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/9/2020;1665,663208
GUAYAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/10/2020;1200,841797
GUAYAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/11/2020;670,9473267
GUAYAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/12/2020;1083,900146
GUAYAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/1/2021;1659,916504
GUAYAS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/2/2021;1149,098877
GUAYAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/1/2020;5287,54541
GUAYAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/2/2020;4434,970703
GUAYAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/3/2020;6224,686035
GUAYAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/4/2020;5599,359863
GUAYAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/5/2020;4296,606445
GUAYAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/6/2020;3877,122559
GUAYAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/7/2020;4106,812012
GUAYAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/8/2020;3633,143066
GUAYAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/9/2020;3849,786377
GUAYAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/10/2020;5001,416992
GUAYAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/11/2020;5076,010254
GUAYAS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/12/2020;5457,28125
GUAYAS;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/1/2021;4402,539551
GUAYAS;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/2/2021;3604,791016
GUAYAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/3/2020;482,4561157
GUAYAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/4/2020;1422,990601
GUAYAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/5/2020;604,6259766
GUAYAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/6/2020;230,4502563
GUAYAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/7/2020;432,0932312
GUAYAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/8/2020;1530,315552
GUAYAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/9/2020;2674,698486
GUAYAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/10/2020;1084,959229
GUAYAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/11/2020;945,3032837
GUAYAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/12/2020;1358,943237
GUAYAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/1/2021;1128,027832
GUAYAS;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/2/2021;1544,793701
IMBABURA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/1/2020;1115,999878
IMBABURA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/2/2020;992,000061
IMBABURA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/3/2020;1168
IMBABURA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/4/2020;911
IMBABURA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/5/2020;735
IMBABURA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/6/2020;948,999939
IMBABURA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/7/2020;1089
IMBABURA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/8/2020;1101
IMBABURA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/9/2020;1078
IMBABURA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/10/2020;875
IMBABURA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/11/2020;974,999939
IMBABURA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/12/2020;1093
IMBABURA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/1/2021;1118
IMBABURA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/2/2021;1038
IMBABURA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/1/2020;546
IMBABURA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/2/2020;620
IMBABURA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/3/2020;799,000061
IMBABURA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/4/2020;575
IMBABURA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/5/2020;603
IMBABURA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/6/2020;645
IMBABURA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/7/2020;651
IMBABURA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/8/2020;673
IMBABURA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/9/2020;770
IMBABURA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/10/2020;675,000061
IMBABURA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/11/2020;788,000061
IMBABURA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/12/2020;790
IMBABURA;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/1/2021;711
IMBABURA;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/2/2021;708
IMBABURA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/1/2020;34
IMBABURA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/2/2020;31
IMBABURA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/3/2020;35,99999619
IMBABURA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/4/2020;29
IMBABURA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/5/2020;27,00000191
IMBABURA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/6/2020;49,99999619
IMBABURA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/7/2020;62,99999619
IMBABURA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/8/2020;90,99999237
IMBABURA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/9/2020;91
IMBABURA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/10/2020;79
IMBABURA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/11/2020;10
IMBABURA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/12/2020;60,00000381
IMBABURA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/1/2021;114
IMBABURA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/2/2021;49
IMBABURA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/1/2020;741
IMBABURA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/2/2020;643
IMBABURA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/3/2020;630
IMBABURA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/4/2020;529
IMBABURA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/5/2020;443
IMBABURA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/6/2020;622,000061
IMBABURA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/7/2020;677
IMBABURA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/8/2020;556
IMBABURA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/9/2020;500
IMBABURA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/10/2020;582
IMBABURA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/11/2020;608
IMBABURA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/12/2020;644,000061
IMBABURA;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/1/2021;572
IMBABURA;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/2/2021;485,0000305
IMBABURA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/3/2020;1
IMBABURA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/4/2020;3
IMBABURA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/5/2020;23
IMBABURA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/6/2020;6
IMBABURA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/7/2020;11,00000095
IMBABURA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/8/2020;25
IMBABURA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/9/2020;16
IMBABURA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/10/2020;21
IMBABURA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/11/2020;22
IMBABURA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/12/2020;23
IMBABURA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/1/2021;24,00000191
IMBABURA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/2/2021;42,99999619
LOJA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/1/2020;1259
LOJA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/2/2020;713
LOJA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/3/2020;1229
LOJA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/4/2020;837,999939
LOJA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/5/2020;665
LOJA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/6/2020;892,000061
LOJA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/7/2020;1069
LOJA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/8/2020;899
LOJA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/9/2020;815,999939
LOJA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/10/2020;1163
LOJA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/11/2020;1389
LOJA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/12/2020;1149,999878
LOJA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/1/2021;2010
LOJA;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/2/2021;908,000061
LOJA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/1/2020;581
LOJA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/2/2020;526
LOJA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/3/2020;449,0000305
LOJA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/4/2020;567,999939
LOJA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/5/2020;699
LOJA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/6/2020;640
LOJA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/7/2020;485
LOJA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/8/2020;397
LOJA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/9/2020;473,9999695
LOJA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/10/2020;648
LOJA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/11/2020;804
LOJA;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/12/2020;446,0000305
LOJA;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/1/2021;609
LOJA;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/2/2021;547,999939
LOJA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/1/2020;559,000061
LOJA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/2/2020;321
LOJA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/3/2020;418,0000305
LOJA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/4/2020;358
LOJA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/5/2020;283
LOJA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/6/2020;542
LOJA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/7/2020;402
LOJA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/8/2020;542
LOJA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/9/2020;542
LOJA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/10/2020;335
LOJA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/11/2020;36,00000381
LOJA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/12/2020;249,9999847
LOJA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/1/2021;699
LOJA;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/2/2021;228,0000305
LOJA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/1/2020;239
LOJA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/2/2020;152,9999847
LOJA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/3/2020;223
LOJA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/4/2020;189
LOJA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/5/2020;122
LOJA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/6/2020;183
LOJA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/7/2020;227
LOJA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/8/2020;136,0000153
LOJA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/9/2020;154
LOJA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/10/2020;237,0000153
LOJA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/11/2020;189,9999847
LOJA;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/12/2020;196
LOJA;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/1/2021;277
LOJA;MIGRAX TABL RECUBI. x 10;SAVAL;2021;1/2/2021;126,0000076
LOJA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/4/2020;12
LOJA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/5/2020;21
LOJA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/6/2020;10,99999905
LOJA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/7/2020;8
LOJA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/8/2020;29
LOJA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/9/2020;9
LOJA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/10/2020;82,00000763
LOJA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/11/2020;8,000000954
LOJA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2020;1/12/2020;40,99999619
LOJA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/1/2021;6,999999523
LOJA;PROFINAL MIGRA TABL RECUBI. x 20;REPFARM;2021;1/2/2021;10
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/1/2020;3218,999756
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/2/2020;2106,999756
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/3/2020;2583
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/4/2020;2763,999756
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/5/2020;2539
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/6/2020;3103
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/7/2020;2208,999268
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/8/2020;2933,999756
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/9/2020;2163
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/10/2020;1852,998779
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/11/2020;3681,625732
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2020;1/12/2020;2768,999512
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/1/2021;1801,999878
LOS RÍOS;BUPREXMIGRA TABL RECUB. x 20;LIFE;2021;1/2/2021;3465,470703
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/1/2020;1152,996582
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/2/2020;578
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/3/2020;1065
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/4/2020;1886,000122
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/5/2020;743,999939
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/6/2020;1241
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/7/2020;953,9998779
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/8/2020;1418
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/9/2020;1236,999878
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/10/2020;889
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/11/2020;1135,000122
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2020;1/12/2020;1160,995605
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/1/2021;968
LOS RÍOS;MIGRA DORIXINA TABL x 20;MEGALABS;2021;1/2/2021;1274
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/1/2020;330
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/2/2020;175,9999847
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/3/2020;259
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/4/2020;195
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/5/2020;276
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/6/2020;368
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/7/2020;446
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/8/2020;499
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/9/2020;451
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/10/2020;316
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/11/2020;101,9999924
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2020;1/12/2020;268
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/1/2021;463
LOS RÍOS;MIGRAFLASH CAPS BLANDA x 10;JAMES BROWN PHARMA;2021;1/2/2021;326
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/1/2020;629
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/2/2020;483
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/3/2020;589
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/4/2020;662,000061
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/5/2020;480,0000305
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/6/2020;639,000061
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/7/2020;477,9999695
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/8/2020;428
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/9/2020;431
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/10/2020;547
LOS RÍOS;MIGRAX TABL RECUBI. x 10;SAVAL;2020;1/11/2020;694,999939
